id,created_at,text,location,city
T2017_03456,2017-10-24T09,Durchsichtige Solarzellen... interessante Idee die viele neue Möglichkeiten eröffnet: #solar #Energiewende  #erneuerbare #Fenster #Strom #skyscraper,"Dortmund, Germany",Dortmund
T2015_00455,2015-02-14T06,"!!!!!! ""@[REDACTED]: I heard the reason GEJ didn't go MFM is because the theme of MFM's crusade is power must change hands.""","Dortmund, Germany",Dortmund
T2016_03690,2016-11-18T00,"Total rüstet 5.000 Tankstellen weltweit mit Solarpanelen aus, ein erster Schritt hin zu Ladestationen?","Dortmund, Germany",Dortmund
T2014_02612,2014-09-29T05,@[REDACTED]: A solar collector that produces tons of energy and provides fresh desalinated water filtration. [URL],"Dortmund, Germany",Dortmund
T2013_02613,2013-09-19T08,figured they would be nice to have in a blackout because if you have solar panels blackouts soof dont happen to you,"Dortmund, Germany",Dortmund
T2019_01420,2019-07-17T19,"In Großbritannien plant South Western Railway in einem Versuch, Solarstrom direkt ins Bahnstromnetz einzuspeisen - Electrek -","Dortmund, Germany",Dortmund
T2017_01912,2017-06-28T14,Mit neuen Bestimmungen werde die Teilnahme für #erneuerbare #Energien an Regelenergiemärkten erleichtert #solar,"Dortmund, Germany",Dortmund
T2020_01831,2020-09-25T06,$TSLA is so f*** cheap.  every single segment will be worth greater-than$1T  cars batteries robo taxi energy   and not to forget:  insurance RNA microfactories dojo SaaS solar  and much more  How can these morons push the sales button? Because they do not understand #Tesla,"Dortmund, Germany",Dortmund
T2020_01616,2020-08-30T09,"Seit 2017 wird rund um Freiburg ein Lkw-Kofferaufbau mit Solarmodulen getestet:Anscheinend sollen über 5 % der Antriebsenergie so generiert werden, nun arbeitet man an der Marktreife (und braucht dafür leider wieder drei Jahre):","Dortmund, Germany",Dortmund
T2021_01538,2021-08-23T10,So it took a whole economic crisis and Lorde’s third studio album for the Lebanese government to consider using solar power to generate electricity?,"Dortmund, Germany",Dortmund
T2016_03533,2016-11-02T12,Wie entwickelt sich der Markt für Photovoltaik- und Solarthermie-Kraftwerke in den kommenden Jahrzehnten? #solar #pv,"Dortmund, Germany",Dortmund
T2015_02529,2015-08-09T21,Ich habe ein @[REDACTED]-Video von @[REDACTED] positiv bewertet: [URL] EEVblog #724 - Home Solar Power System Analysis and,"Dortmund, Germany",Dortmund
T2016_03637,2016-11-14T14,"""seems we can turn just about everything into energy-generating technology these days"" #solar #ErneuerbareEnergien","Dortmund, Germany",Dortmund
T2017_01108,2017-04-27T05,Miami könnte stromerzeugende Solar-Radwege wie in den NL bekommen. Dazu müssen aber noch Hürden überwunden werden. -,"Dortmund, Germany",Dortmund
T2018_00316,2018-01-29T14,"""Superpowers new floating solar farm signals decreasing dependence on fossil fuels"" #solar #energy #Energiewende","Dortmund, Germany",Dortmund
T2021_02013,2021-11-21T04,"Nabanna sources said that now the production cost of one unit of #electricity was INR 3, whereas the cost of #solar/ #wind is below INR 3. Then problems of land acquisition and compensation, even when done with a compassionate means. #COP26 #energy","Dortmund, Germany",Dortmund
T2020_02235,2020-11-11T06,"Energy transition reality: At this moment, Germany is importing 3.3 GW of nuclear power from France, 2.6 times as much as its wind turbines deliver (1.25 GW) due to calm wind in Germany and much of Europe. Not to mention lack of solar and massive CO₂ emissions from coal.","Dortmund, Germany",Dortmund
T2017_01498,2017-05-26T09,"""Jede #Solaranlage, jedes Windrad, jede Biogasanlage und jedes Wasserkraftwerk ist ein Zeichen des Friedens."" #solar","Dortmund, Germany",Dortmund
T2015_02740,2015-08-24T18,"i likes listenin to me clocks tickin+de solar lights light up in de garden in de evenin @[REDACTED] today @[REDACTED] cleaned kitchen,arg","Dortmund, Germany",Dortmund
T2018_00363,2018-02-01T18,"Exactly and we did not have the 4th revolution in IT, AI, Biotech, Internet, Asia awakening, new energy (Shale, Wind, Solar) and the exponential converging of it all #secularbullmarket","Dortmund, Germany",Dortmund
T2020_02554,2020-12-27T18,"Portugal: Über 500 Tiere wurden getötet, um Platz für einen Solarpark zu schaffen. #Umweltschutz #Tierschutz","Dortmund, Germany",Dortmund
T2018_01689,2018-06-06T10,"""Organic Radical #Batteries and Solar Batteries"" - presentation of Friedrich-Schiller-Universität Jena @[REDACTED] at the MSTextiles Forum 2018, June 21, #Berlin. Host is @[REDACTED]#energyefficiency #batteries #WearableTech #IZM #IVAM #MSTextiles #power","Dortmund, Germany",Dortmund
T2017_02986,2017-09-16T14,Here's Jimmy Cricket in a solar Lampion sunning himself about 1.5m above garden. @[REDACTED] @[REDACTED] @[REDACTED] @[REDACTED] @[REDACTED],"Dortmund, Germany",Dortmund
T2019_00174,2019-01-21T14,"Deutsche und griechische Forscher entwickeln #Solarzellen, die sich digital drucken lassen #solar #pv #Energiewende","Dortmund, Germany",Dortmund
T2013_01917,2013-07-10T20,"Wind, Wasser und Solar wachsen weltweit. Nützt nur nicht viel, weil fossile Energieträger ebenso schnell wachsen: [URL]","Dortmund, Germany",Dortmund
T2017_00566,2017-02-27T08,Kombination von einer #PV-Dachanlage mit einer Windströmungsturbine...tolle Sache! #erneuerbare #solar #wind,"Dortmund, Germany",Dortmund
T2013_02262,2013-08-15T12,"Revealed: Elon Musk Explains the Hyperloop, the Solar-Powered High-Speed Future of Inter-City... [URL]","Dortmund, Germany",Dortmund
T2020_00767,2020-05-07T06,"»Wer viel Energie aus Wind und Solar will, braucht die gleichen großflächigen Industrielandschaften, die Umweltschützer sonst anprangern.« In seinem Text zum Film »Planet of The Humans« bringt @[REDACTED] das Problem reiner EE-Lösungen auf den Punkt:","Dortmund, Germany",Dortmund
T2018_03414,2018-12-13T09,"„Die Energiewende ist keine Frage der technischen Machbarkeit oder Wirtschaftlichkeit, sondern eine Frage des politischen Willens.“ #Energiewende #erneuerbare #solar #Klimaschutz","Dortmund, Germany",Dortmund
T2018_00802,2018-03-06T10,Breaking : Victoria Falls International Airport is set to cut boarding calls. This is in line with global trends in moving towards silent airport. Boundary fence and electric needs to be made green through the use of a solar farm to be constructed in months. #ITB2018 #ITBBerlin,"Dortmund, Germany",Dortmund
T2017_00971,2017-04-10T09,Gute Nachricht zum Start in die Woche; aber Deutschlad fast zwei Prozentpunkte unter dem EU-Durchschnitt :/  #solar,"Dortmund, Germany",Dortmund
T2020_01184,2020-07-05T14,"Today, Germany has a strong overproduction of wind and solar power, which makes the electricity price massively negative. If we had a real electricity market, this effect would reduce the wind and solar capacities to a reasonable level in next to no time.","Dortmund, Germany",Dortmund
T2015_02724,2015-08-23T17,"Deutschland wird niemals allein mit Solarenergie funktionieren, selbst wenn man die Kapazitäten vervielfacht:","Dortmund, Germany",Dortmund
T2017_00680,2017-03-13T13,Neben Deutschland gibt es auch in Italien Positives zum Thema #Photovoltaik-Zubau 2016 zu vermelden. #solar #pv,"Dortmund, Germany",Dortmund
T2017_00224,2017-01-22T16,Das Straßenbahnnetz der australischen Stadt Melbourne könnte in Zukunft mit Solarstrom betrieben werden - IRJ -,"Dortmund, Germany",Dortmund
T2022_00477,2022-04-28T13,Energy prices - private house: Gas and Power went up from 270€ p.m. to 367€ p.m. the last 10 Years. Thats 34% in 10 Years. + Solar where we print 150€ p.m. So all in all in all a monthly bill of 217€ for a family of 4. + Refinanced (2.1%) last year: 1000€ p.m. less. Luck!,"Dortmund, Germany",Dortmund
T2017_00559,2017-02-26T12,On track to make #solar #energy cheaper than #coal. Help our planet heal Support @[REDACTED] @[REDACTED] @[REDACTED] @[REDACTED],"Dortmund, Germany",Dortmund
T2014_03525,2014-12-10T09,When the sun is shining would you go out with your friends or use the green solar energy for vacuum cleaning? why? #sdil A. Nöu #smartcity,"Dortmund, Germany",Dortmund
T2020_00758,2020-05-06T07,Sieh dir das Projekt Let's start a solar-powered chocolate factory in rural Ghana von fairafric auf @[REDACTED] an,"Dortmund, Germany",Dortmund
T2016_02357,2016-07-30T11,"What if Strata, as part of its proposal for another solar farm outside of Woodland, had pledged to power Woodland...","Dortmund, Germany",Dortmund
T2017_02010,2017-07-06T15,chairman of Europe's biggest solar company tells us why Big Oil is facing an imminent threat... #solar #energy,"Dortmund, Germany",Dortmund
T2021_01284,2021-07-14T16,Ist seems I have stumbled upon @[REDACTED] s next venture: appropriate amounts of french solar power,"Dortmund, Germany",Dortmund
T2018_02120,2018-07-25T20,@[REDACTED] releases more images of the RGM International Airport. Sections of the airport to be solar powered. Will feature self check in counters among other new developments.,"Dortmund, Germany",Dortmund
T2013_00116,2013-01-12T21,New Solar-Powered Case Charges iPhone Without Cables | iPhone ...: Need to keep your iPhone charged but you don'... [URL],"Essen, Germany",Essen
T2014_00107,2014-01-16T07,SolarCity to raise funds through crowdsourcing to help others fund their solar panels #GreatIdea [URL],"Essen, Germany",Essen
T2019_01836,2019-09-16T15,LA approves building largest solar and battery storage project in the U.S. (creating union jobs)@[REDACTED] @[REDACTED]  @[REDACTED] And we really want to import more #climate hostile #frackedgas US #LNG to satisfy the #climatechange denier Trump?,"Essen, Germany",Essen
T2015_00845,2015-03-18T09,Utility @[REDACTED] buys stake in PV group @[REDACTED] as latter prepares for first German solar tender: [URL],"Essen, Germany",Essen
T2020_02277,2020-11-17T15,"The solar project Hickory Park in the United States is under construction. Our largest battery storage system in the U.S. is connected to the park, which has a capacity of 195,5 MW. More infos here:","Essen, Germany",Essen
T2022_00084,2022-01-19T10,"Hello sunshine:sun: We were successful in Polish :Poland: renewables auctions, receiving Contract for Difference awards for solar projects with a total capacity of more than 20 MWac. We are excited to continue our green growth story in one of our core markets. :star-struck:","Essen, Germany",Essen
T2018_02958,2018-10-21T10,"Zwar keine neue Idee aber auf allen Ebenen optimiert und schön umgesetzt: LOW←TECH MAGAZINE This is a solar-powered website, which means it sometimes goes offline –","Essen, Germany",Essen
T2020_00594,2020-04-11T18,Heute passte vor Sonnenuntergang dann auch endlich der Verlauf der Ekliptik für dieses Foto. :sun::battery: #sunset #sun #solar #solarenergy #solarpower #sunsetphotography #photovoltaic #photooftheday #picoftheday #canon #electric #sunsetlovers #sunset_pics,"Essen, Germany",Essen
T2021_01169,2021-06-29T13,RWE continues to expand its #renewables portfolio! We have secured contracts for difference (#CfD) in 2 auctions: For a 48-MW #onshore wind farm and several #solar projects with a 29-MWac total capacity. Planned commissioning: 2022/23.,"Essen, Germany",Essen
T2015_00283,2015-01-28T09,"#Netzparität in den USA ""In 42 of the 50 biggest U.S. cities, rooftop solar is now cheaper than the grid"" [URL] #renewables","Essen, Germany",Essen
T2021_01392,2021-07-30T10,"Our new solar project at the #Brenntag site in #Padua, Italy, has gone into operation. The panels cover about 7,500 m² of the warehouse roof. We expect a solar power production of 210,000 kWh per year. #SolarProject #SolarEnergy #SolarPower #GreenPower #Sustainability","Essen, Germany",Essen
T2013_02841,2013-10-14T15,Malta should rely more on PV solar and connect to the EU grid MT @[REDACTED]:  @[REDACTED]: Sicily-Malta gas [URL],"Essen, Germany",Essen
T2021_00761,2021-05-03T11,"In the spirit of #InternationalSunDay, the Federal Network Agency (@[REDACTED]) has granted RWE the bid to use a part of the open-cast mine Inden for the construction of a solar park and battery storage site, which will be operational starting in June 2022.","Essen, Germany",Essen
T2017_03905,2017-11-30T12,Temperature Distribution of the Department of Energy Systems (Technical University of Munich - TUM). Simulation performed with ANSYS FLUENT with solar load modeler. More detailsFree Download thousands of simulations from,"Essen, Germany",Essen
T2014_00704,2014-03-19T04,"Interresting, ""BrightSource Energy"" as a name doesn't help :) MT @[REDACTED]: Pilots complain about solar power plant glare [URL]","Essen, Germany",Essen
T2015_03649,2015-12-12T13,Do you think Solar power can curb #Dumsor ?? Let us know #YourTake on this!! get interactive with us! @[REDACTED] x @[REDACTED],"Essen, Germany",Essen
T2014_00268,2014-02-01T00,Will rooftop solar and distributed energy generation be the future? #OnlyTimeWillTell #LetsImprovePeoplesLives [URL],"Essen, Germany",Essen
T2013_03095,2013-11-11T12,Towards distributed energy generation? MT @[REDACTED]: Germany Finances Push Into Home Battery Storage For Solar [URL],"Essen, Germany",Essen
T2021_00589,2021-04-09T18,Raumfahrt - Space-based solar power getting key test aboard US militarys mysterious #X37B space plane:,"Essen, Germany",Essen
T2015_03668,2015-12-15T06,"US town rejects solar farm amid worries it would ""suck up all the energy from the Sun""#via @[REDACTED]","Essen, Germany",Essen
T2020_02425,2020-12-06T10,#Ective Blackbox 5 zeigt 50W power Output ohne angeschlossenen Verbraucher bei #Solar-Ladung - Photovoltaikforum - wer weiß Hilfe?,"Essen, Germany",Essen
T2021_01599,2021-09-02T07,"A solar plant at sea linked to an offshore wind farm? We are delighted to be part of the EU-SCORES funding project by @[REDACTED]. Together with partners, we want to combine innovative technologies to generate even more green electricity in the future.","Essen, Germany",Essen
T2021_00397,2021-03-09T17,"Build solar power they said. Save the planet and money they said. It’s gonna be fun they said!   Nobody said anything about GbR-Gründung, Inbetriebsetzungsauftrag, Eigenerzeugungsanlagenmesseinrichtung or Kleinunternehmerregelung.  But it is beautiful nonetheless. Do it. #pv2021","Essen, Germany",Essen
T2021_01995,2021-11-17T19,Green financing for green energy: RWE has successfully issued its second green bond. The proceeds of €1.35 billion will exclusively go into wind power and solar projects. Find out more in our press release.,"Essen, Germany",Essen
T2015_01740,2015-05-28T18,"This light needs no outlet, solar panels, or batteries — it’s powered by gravity [URL] via @[REDACTED]","Essen, Germany",Essen
T2014_02169,2014-08-21T04,Solar + Clean water! MT @[REDACTED]: 17-year-old australian invents device that makes clean water and power: [URL],"Essen, Germany",Essen
T2015_02475,2015-08-04T18,"Solar Power Startup Bright Raises $4 Million To Distribute Energy In The Developing World:  Bright, a solar pa... [URL]","Essen, Germany",Essen
T2017_01567,2017-05-31T20,@[REDACTED] P.S. A lot of that energy tech you high five was developed here. The country led on solar panels until the Chinese came along.,"Essen, Germany",Essen
T2020_02186,2020-11-06T10,Probably the last weekend to get a few extra minutes with solar power (not that I ever needed them). Looking forward to tomorrows shoot. #zoom #f6 #fieldrecording #solarpower #usbc,"Essen, Germany",Essen
T2022_00054,2022-01-12T09,"Freshly installed: 1.4 million kWh of electricity per year will be generated by the large-scale solar panels on the #Singapore warehouse roof of Tee Hai, a Brenntag Group company. This corresponds to a CO₂e saving of about 550 tons. #Sustainability #Brenntag #SolarProject","Essen, Germany",Essen
